stop_id,stop_name,stop_lat,stop_lon,location_type,parent_station,wheelchair_boarding,level_id,platform_code
8648,Crowley Rd/Maroondah Hwy,-37.66236059,145.5132346,,,0,Level 0,
8649,Harker St/Maroondah Hwy,-37.6573903,145.510749,,,0,Level 0,
865,Booyan Cres/Plenty River Dr,-37.69170521,145.1003139,,,0,Level 0,
8650,Maroondah Hwy/Green St,-37.65427646,145.5168306,,,0,Level 0,
8651,Don Rd/Maroondah Hwy,-37.65146843,145.5221688,,,0,Level 0,
8654,Melba Hwy/Armstrong Gr,-37.65226453,145.3777049,,,0,Level 0,
8655,Tarrawarra Abbey/Healesville-Yarra Glen Rd,-37.65448271,145.4331112,,,0,Level 0,
8656,Mount Vue Rd/Healesville-Yarra Glen Rd,-37.65315346,145.4908262,,,0,Level 0,
8657,Chum Creek Rd/Healesville-Yarra Glen Rd,-37.65008492,145.4975534,,,0,Level 0,
8658,Yarra Valley Tourist Railway/Healesville-Kinglake Rd,-37.65608222,145.5106505,,,0,Level 0,
866,Corowa Cres/Plenty River Dr,-37.69054476,145.102124,,,0,Level 0,
8662,Albert Rd/Badger Creek Rd ,-37.6717182,145.5306906,,,0,Level 0,
8663,Airlie Rd/Badger Creek Rd,-37.66933507,145.5303862,,,0,Level 0,
8664,Badger Creek Rd/Curzon Ave,-37.66397502,145.5284171,,,0,Level 0,
8665,Harrow St/Station St,-37.82140253,145.1231232,,,0,Level 0,
8666,James St/Station St,-37.82330741,145.1227682,,,0,Level 0,
8667,Combarton St/Station St,-37.82527516,145.1224002,,,0,Level 0,
8668,Landale St/Station St,-37.82814139,145.1218617,,,0,Level 0,
8669,Kingswood College/Station St,-37.83176249,145.1211904,,,0,Level 0,
867,Weemala Ct/Plenty River Dr,-37.68959206,145.1050855,,,0,Level 0,
8670,Devon St/Station St,-37.83389256,145.1208296,,,0,Level 0,
8671,Foch St/Station St,-37.83667806,145.1203158,,,0,Level 0,
8672,Riversdale Rd/Station St,-37.83893231,145.1203949,,,0,Level 0,
8673,Boardman Cl/Station St,-37.84241664,145.1213178,,,0,Level 0,
8674,Rothsay Ave/Station St,-37.84378245,145.1210673,,,0,Level 0,
8675,Inverness Ave/Station St,-37.84551688,145.1207619,,,0,Level 0,
8676,Bronte Ave/Station St,-37.84755704,145.1204146,,,0,Level 0,
8677,Burwood Hwy/Station St,-37.85026218,145.1199481,,,0,Level 0,
8678,Finch St/Burwood Hwy,-37.85119888,145.1238681,,,0,Level 0,
8679,Pheasant St/Burwood Hwy,-37.85139755,145.1255906,,,0,Level 0,
868,Crana Gr/Plenty River Dr,-37.68674331,145.1055889,,,0,Level 0,
8680,Greenwood St/Burwood Hwy,-37.85176272,145.1287182,,,0,Level 0,
8681,Middleborough Rd/Burwood Hwy,-37.85209683,145.1315967,,,0,Level 0,
8682,Crow St/Burwood Hwy,-37.85201679,145.1367814,,,0,Level 0,
8683,Old Burwood Rd/Burwood Hwy,-37.85142502,145.1392512,,,0,Level 0,
8684,Benwerrin Reserve/Burwood Hwy,-37.85144074,145.1413875,,,0,Level 0,
8685,Tiller St/Burwood Hwy,-37.85168724,145.1433021,,,0,Level 0,
8686,Highview Gr/Burwood Hwy,-37.85199707,145.1458061,,,0,Level 0,
8687,Blackburn Rd/Burwood Hwy,-37.85251853,145.1497369,,,0,Level 0,
8688,Tainton Rd/Burwood Hwy,-37.85326886,145.1556284,,,0,Level 0,
8689,Newhaven Rd/Burwood Hwy,-37.85394034,145.1599534,,,0,Level 0,
869,Punkerri Cct/Plenty River Dr,-37.68363967,145.108741,,,0,Level 0,
8690,Mahoneys Rd/Burwood Hwy,-37.85426677,145.162389,,,0,Level 0,
8693,Fortescue Gr/Burwood Hwy,-37.85568971,145.1750724,,,0,Level 0,
8694,Vermont South Tram Terminus/Burwood Hwy,-37.85654741,145.1827463,,,0,Level 0,
8695,Colonial Dr/Burwood Hwy,-37.85744471,145.1883393,,,0,Level 0,
8697,Vermont Ret Village/Burwood Hwy,-37.85818428,145.1924813,,,0,Level 0,
8698,Morack Rd/Burwood Hwy,-37.85865811,145.1963458,,,0,Level 0,
8699,Mountain Hwy/Burwood Hwy,-37.86022333,145.2079588,,,0,Level 0,
87,Melbourne University/Swanston St,-37.80012065,144.9639082,,,0,Level 0,
870,231 Plenty River Dr,-37.68259071,145.1113303,,,0,Level 0,
8700,Cathies Lane/Burwood Hwy,-37.86229781,145.2140014,,,0,Level 0,
8701,The Knox School/Burwood Hwy,-37.8637857,145.2188194,,,0,Level 0,
8702,Renou Rd/Burwood Hwy,-37.86556365,145.2243581,,,0,Level 0,
8703,Hartington Dr/Burwood Hwy,-37.86732195,145.2298067,,,0,Level 0,
8704,Old Stud Rd/Burwood Hwy,-37.86820195,145.2325936,,,0,Level 0,
8706,High Street Rd/Burwood Hwy,-37.87306209,145.2472344,,,0,Level 0,
8707,Lakewood Dr/Burwood Hwy,-37.87495291,145.2531812,,,0,Level 0,
8708,Scoresby Rd/Burwood Hwy,-37.87611509,145.2568033,,,0,Level 0,
8709,Ophelia St/Burwood Hwy,-37.87769136,145.261621,,,0,Level 0,
8710,Hayward Rd/Burwood Hwy,-37.87909007,145.2660224,,,0,Level 0,
8711,Clyde St/Burwood Hwy,-37.87996806,145.2687306,,,0,Level 0,
8712,Kelvin Dr/Burwood Hwy,-37.88139655,145.2727223,,,0,Level 0,
8714,Fitzgerald St/Burwood Hwy ,-37.8830891,145.2781406,,,0,,
8715,William St/Burwood Hwy,-37.8837433,145.280354,,,0,Level 0,
8716,Gifford Ave/Burwood Hwy,-37.88525276,145.2831275,,,0,Level 0,
8717,Austin St/Burwood Hwy,-37.8869696,145.2852936,,,0,Level 0,
8719,Station St/Burwood Hwy,-37.88886259,145.2909013,,,0,Level 0,
8720,Brenock Park Dr/Burwood Hwy,-37.88890828,145.2940502,,,0,Level 0,
8721,Ferntree Gully Hotel/Burwood Hwy,-37.88963243,145.2986276,,,0,Level 0,
8722,Forest Oak Dr/Burwood Hwy,-37.89198557,145.3030653,,,0,Level 0,
8723,Upper Ferntree Gully PS/Talaskia Rd,-37.89596492,145.3140736,,,0,Level 0,
8724,Angliss Hospital/Talaskia Rd,-37.8986949,145.3133972,,,0,Level 0,
8725,Chandler House/16 Albert St,-37.8982601,145.3119855,,,0,Level 0,
8726,Mount View Rd/Dawson St,-37.8950381,145.3091477,,,0,Level 0,
8727,Burwood Hwy/Dawson St,-37.89389508,145.3092535,,,0,Level 0,
8728,Wilana St/Bedford Rd,-37.81595301,145.2333973,,,0,Level 0,
8729,Ford St/Bedford Rd,-37.81605029,145.2356784,,,0,Level 0,
8730,Lena Gr/Bedford Rd,-37.81705452,145.2395511,,,0,Level 0,
8731,Myrtle Ave/Bedford Rd,-37.81852441,145.242629,,,0,Level 0,
8732,Fremont St/Bedford Rd,-37.82018514,145.245214,,,0,Level 0,
8733,Green St/Dublin Rd,-37.82013006,145.247567,,,0,Level 0,
8734,Shasta Ave/Dublin Rd,-37.81692186,145.2475747,,,0,Level 0,
8735,Knaith Rd/Dublin Rd,-37.81420031,145.2475822,,,0,Level 0,
8736,Ringwood East Station/Railway Ave,-37.81219647,145.2504014,,,0,Level 0,
8737,Smithdene Ave/Railway Ave,-37.81071466,145.2550028,,,0,Level 0,
8738,Highton St/Railway Ave,-37.80994185,145.2575882,,,0,Level 0,
8739,Maroondah Hospital/Grey St,-37.80770287,145.255494,,,0,Level 0,
8740,Maroondah Hospital/Mt. Dandenong Rd,-37.80639767,145.2537755,,,0,Level 0,
8741,Valda Ave/Mt. Dandenong Rd,-37.80452218,145.2555348,,,0,Level 0,
8742,146 Mt. Dandenong Rd,-37.80310572,145.2566471,,,0,Level 0,
8743,Kirra Ct/Mt. Dandenong Rd,-37.80099393,145.2625461,,,0,Level 0,
8744,Clegg Ave/Mt. Dandenong Rd,-37.8003633,145.2668428,,,0,Level 0,
8745,Wicklow Ave/Mt. Dandenong Rd,-37.80060672,145.2711417,,,0,Level 0,
8746,Glenora Ave/Wicklow Ave,-37.79709225,145.2773112,,,0,Level 0,
8747,Warrandyte Rd/Mullum Mullum Rd,-37.80726595,145.2310373,,,0,Level 0,
8748,Oliver St/Mullum Mullum Rd,-37.8052173,145.2338463,,,0,Level 0,
8749,Fyfe Ave/Mullum Mullum Rd,-37.80276963,145.2370962,,,0,Level 0,
875,Oldstead Rd/Diamond Creek Rd,-37.68533603,145.1173163,,,0,Level 0,
8750,Jeffrey Dr/Mullum Mullum Rd,-37.79838688,145.242936,,,0,Level 0,
8751,Nestan Dr/Mullum Mullum Rd,-37.79684061,145.2450055,,,0,Level 0,
8752,Hugh St/Oban Rd,-37.79548951,145.2480812,,,0,Level 0,
8753,19 Oban Rd,-37.79641224,145.2519549,,,0,Level 0,
8754,Maroondah Hwy/Kalinda Rd,-37.79484411,145.2568186,,,0,Level 0,
8755,26 Kalinda Rd,-37.79250835,145.2561013,,,0,Level 0,
8756,Chesney Dr/Kalinda Rd,-37.7908326,145.2555274,,,0,Level 0,
8757,Berala Ct/Mundara Dr,-37.78855848,145.2541046,,,0,Level 0,
8758,18 Mundara Dr,-37.78743185,145.252882,,,0,Level 0,
8759,Frodsham Rd/Mundara Dr,-37.78568679,145.2518897,,,0,Level 0,
876,St Thomas Primary School/Diamond Creek Rd ,-37.68275019,145.1196156,,,0,Level 0,
8760,Wonga Rd/Mundara Dr,-37.78478096,145.2491517,,,0,Level 0,
8761,Quambee Reserve/Wonga Rd,-37.78312657,145.2488047,,,0,Level 0,
8762,Djundaly Rise/Wonga Rd,-37.78104987,145.2491489,,,0,Level 0,
8764,Leena Ct/Warranwood Rd,-37.77859466,145.2519205,,,0,Level 0,
8765,Plymouth Rd/Bemboka Rd,-37.78104666,145.256223,,,0,Level 0,
8767,Handscombe Ct/Narr-maen Dr,-37.77604322,145.2591564,,,0,Level 0,
8768,Croydon Hills Dr/Narr-maen Dr,-37.77611305,145.2632763,,,0,Level 0,
8769,Angelica Cres/Narr-maen Dr,-37.77873376,145.2649863,,,0,Level 0,
877,McLaughlans Lane/Diamond Creek Rd,-37.68032304,145.1222622,,,0,Level 0,
8770,Plymouth Rd/Narr-maen Dr,-37.78227462,145.2636999,,,0,Level 0,
8771,Sandgate Ave/Plymouth Rd,-37.7828523,145.2674336,,,0,Level 0,
8772,Midhurst Rd/Plymouth Rd,-37.78326237,145.2708078,,,0,Level 0,
8774,Maroondah Hwy/Yarra Rd,-37.78466059,145.2758171,,,0,Level 0,
8775,Ann St/Croydon Rd,-37.78421906,145.2838442,,,0,Level 0,
8776,Grandview Ave/Croydon Rd,-37.78669699,145.2831964,,,0,Level 0,
8777,Croydon PS/Croydon Rd,-37.79311835,145.2816623,,,0,Level 0,
8778,Larissa Ave/Maroondah Hwy,-37.81293761,145.2348437,,,0,Level 0,
8779,Mt Dandenong Rd/Maroondah Hwy,-37.81026589,145.2387809,,,0,Level 0,
878,Mackelroy Rd/Yan Yean Rd,-37.67460501,145.1259553,,,0,Level 0,
8780,Braeside Ave/Maroondah Hwy,-37.80765305,145.2418417,,,0,Level 0,
8781,Mines Rd/Maroondah Hwy,-37.80430845,145.2459987,,,0,Level 0,
8782,Everard Rd/Maroondah Hwy,-37.80182868,145.248931,,,0,Level 0,
8783,Seares Dr/Maroondah Hwy,-37.80052832,145.2505745,,,0,Level 0,
8784,Oban Rd/Maroondah Hwy,-37.79853273,145.2533474,,,0,Level 0,
8785,Wilhelmina Ct/Maroondah Hwy,-37.79394813,145.2596107,,,0,Level 0,
8786,Hinkley Ave/Maroondah Hwy,-37.79205908,145.2622898,,,0,Level 0,
8787,Moomba Park PS/111 Anderson Rd ,-37.69563908,144.9666226,,,0,Level 0,
8788,Hogan St/Anderson Rd,-37.69594408,144.9691547,,,0,Level 0,
8789,Hugo Ct/Anderson Rd,-37.69623062,144.9716647,,,0,Level 0,
879,Howell Rd/Yan Yean Rd,-37.66968397,145.1236642,,,0,Level 0,
8790,Anderson Rd/Beccles St,-37.69663484,144.9736838,,,0,Level 0,
8791,Oulton Street Park/Beccles St,-37.6979911,144.97342,,,0,Level 0,
8792,Preston St/Tyson St,-37.70016668,144.9731112,,,0,Level 0,
8793,John Fawkner College/Jukes Rd,-37.70237676,144.972189,,,0,Level 0,
8794,Minona St/Jukes Rd,-37.70220825,144.9707758,,,0,Level 0,
8799,Ledger Ave/Major Rd,-37.7074471,144.9683303,,,0,Level 0,
880,Browns Lane/Yan Yean Rd,-37.65960933,145.1248587,,,0,Level 0,
8800,Pitt St/Major Rd,-37.7077777,144.9713045,,,0,Level 0,
8801,Major Rd/James St,-37.708083,144.9738598,,,0,Level 0,
8802,23 James St,-37.7099343,144.9735598,,,0,Level 0,
8803,James St/Lynch Rd,-37.71191193,144.9727459,,,0,Level 0,
8804,Tucker St/Lynch Rd,-37.71154457,144.9692053,,,0,Level 0,
8805,Yuroke St/Mutton Rd,-37.71326292,144.9679899,,,0,Level 0,
8806,Lorne St/Mutton Rd,-37.71502412,144.9676922,,,0,Level 0,
8807,Kiddle St/Lorne St,-37.71583255,144.9706764,,,0,Level 0,
8808,Lesleigh St/Lorne St,-37.71612866,144.9732208,,,0,Level 0,
8809,Argyle St/Derby St,-37.71825432,144.9726297,,,0,Level 0,
881,Nillumbik Recycling Centre/297 Yan Yean Rd ,-37.65469982,145.1232933,,,0,Level 0,
8810,10 Queens Pde,-37.71958244,144.9712548,,,0,Level 0,
8811,38 Queens Pde,-37.71930644,144.9688345,,,0,Level 0,
8812,Marlborough St/Albert St,-37.71789344,144.9678974,,,0,Level 0,
8813,Brockley Rd/Argyle St,-37.71722397,144.9667019,,,0,Level 0,
8814,Lorne St/Wembley Rd,-37.71551703,144.9654439,,,0,Level 0,
8815,Sydney Rd/Lorne St,-37.71487728,144.9628409,,,0,Level 0,
8816,Fawkner Police Station/Sydney Rd,-37.71763106,144.962618,,,0,Level 0,
8817,Plaisted St/Sydney Rd,-37.72185095,144.9632738,,,0,Level 0,
8818,North Coburg Terminus/Bakers Rd,-37.72751186,144.9638789,,,0,Level 0,
8819,Tate St/Livingstone St,-37.76768558,145.0408707,,,0,Level 0,
882,Yan Yean Rd/Kurrak Rd,-37.65031446,145.1184277,,,0,Level 0,
8820,Wallace St/Livingstone St,-37.76749247,145.039014,,,0,Level 0,
8821,Shaw St/Livingstone St,-37.76719167,145.0361044,,,0,Level 0,
8822,Darebin Rd/Wales St,-37.76403791,145.0087503,,,0,Level 0,
8823,Wales Street PS/Wales St,-37.76248378,145.0090417,,,0,Level 0,
8824,Clarendon St/Wales St,-37.76066765,145.0092947,,,0,Level 0,
8825,St David St/Clarendon St,-37.7601271,145.0055747,,,0,Level 0,
8826,High St/Clarendon St,-37.7596312,145.0007751,,,0,Level 0,
8827,Clapham St/Normanby Ave,-37.75926062,144.9975273,,,0,Level 0,
8828,St Georges Rd/Normanby Ave,-37.75888254,144.9933149,,,0,Level 0,
8829,101 Normanby Ave,-37.75850914,144.9904418,,,0,Level 0,
8830,Mayer Park/Normanby Ave,-37.75811736,144.9870245,,,0,Level 0,
8831,Northcote Golf Club/Normanby Ave,-37.75786218,144.9847499,,,0,Level 0,
8832,Merri Business Park/Normanby Ave,-37.75743388,144.9807887,,,0,Level 0,
8833,Lanark St/Moreland Rd,-37.75701694,144.977497,,,0,Level 0,
8834,Holmes St/Moreland Rd,-37.75676081,144.9751771,,,0,Level 0,
8835,Brunswick Private Hospital/Moreland Rd,-37.75623744,144.9704241,,,0,Level 0,
8836,Moreland PS/Moreland Rd,-37.75588699,144.9673463,,,0,Level 0,
8837,Sydney Rd/Moreland Rd,-37.75542502,144.9635566,,,0,Level 0,
8838,Moreland Station/Moreland Rd,-37.75510907,144.9609206,,,0,Level 0,
8839,John Fawkner Private Hospital/Moreland Rd,-37.75475994,144.9579337,,,0,Level 0,
884,Briar Ct/Gorge Rd,-37.65154589,145.090751,,,0,Level 0,
8840,Strathearn Ave/Moreland Rd,-37.75459847,144.9564172,,,0,Level 0,
8841,Shamrock St/Moreland Rd,-37.75432863,144.9543702,,,0,Level 0,
8842,Perrett St/Moreland Rd,-37.75403871,144.9516882,,,0,Level 0,
8843,Cornwall St/Moreland Rd,-37.75383252,144.9501956,,,0,Level 0,
8844,Gordon St/Moreland Rd,-37.75351686,144.9475938,,,0,Level 0,
8845,Melville Rd/Moreland Rd,-37.75325995,144.9452628,,,0,Level 0,
8846,Walhalla St/Moreland Rd,-37.752992,144.9428186,,,0,Level 0,
8847,Lyne Gr/Moreland Rd,-37.75265976,144.9403081,,,0,Level 0,
8848,McLean St/Moreland Rd,-37.75251647,144.9388139,,,0,Level 0,
8849,Hopetoun Ave/Moreland Rd,-37.75194184,144.9337905,,,0,Level 0,
885,Oleander Dr/McDonalds Rd,-37.65063711,145.0814005,,,0,Level 0,
8850,Wadham St/Moreland Rd,-37.75173562,144.9323094,,,0,Level 0,
8851,Galtes Cres/Moreland Rd,-37.75151782,144.9301703,,,0,Level 0,
8852,Hodgins Ct/Moreland Rd,-37.75124195,144.9278059,,,0,Level 0,
8853,Lionsville Retirement Village/Moreland Rd,-37.75095982,144.9256006,,,0,Level 0,
8854,Raleigh St/Pascoe Vale Rd,-37.75418204,144.9258852,,,0,Level 0,
8856,Hoddle St/Fletcher St,-37.75570255,144.9231867,,,0,Level 0,
8857,Seymour St/Cuthbert St,-37.68366826,144.923542,,,0,Level 0,
8858,Blair St/Cuthbert St,-37.68409502,144.9267959,,,0,Level 0,
8859,Waranga Cres/Blair St,-37.68277805,144.9277511,,,0,Level 0,
8861,Hume Central Secondary College/Blair St ,-37.680111,144.9282902,,,0,Level 0,
8865,Blair St/Barry Rd,-37.6649776,144.9322594,,,0,Level 0,
8866,Exford St/Longford Cres,-37.66384903,144.9290598,,,0,Level 0,
8867,Etna Ct/Longford Cres,-37.66176466,144.927372,,,0,Level 0,
8868,Coolaroo Station/Longford Cres,-37.66022605,144.9264853,,,0,Level 0,
8869,Norval Cres/Longford Cres,-37.65672961,144.9280335,,,0,Level 0,
8870,St Marys Coptic Orthodox College/Thorpdale Ave,-37.65539139,144.9308591,,,0,Level 0,
8871,Ventnor Cres/Thorpdale Ave,-37.65522972,144.9334593,,,0,Level 0,
8872,Karnak Cres/Kyabram St,-37.65609481,144.9349996,,,0,Level 0,
8873,Flynn Cres/Kyabram St,-37.65830011,144.9358794,,,0,Level 0,
8874,Lexton St/Kyabram St,-37.66092293,144.936929,,,0,Level 0,
8875,Guildford Ave/Kyabram St,-37.66284661,144.9376806,,,0,Level 0,
8876,Barry Rd/Kyabram St,-37.66514186,144.9380365,,,0,Level 0,
8877,Maffra St/Barry Rd,-37.66587505,144.9413152,,,0,Level 0,
888,Civic Dr/Morang Dr,-37.65209503,145.0652787,,,0,Level 0,
8880,Martell St/Joseph St,-37.68483847,144.9224435,,,0,Level 0,
889,Centenary Dr/Morang Dr,-37.65353202,145.0627817,,,0,Level 0,
8890,Central Gr/Camp Rd,-37.68680069,144.9325606,,,0,Level 0,
8891,Beulah St/Camp Rd,-37.68708383,144.9348321,,,0,Level 0,
8892,Maygar Bvd/Camp Rd,-37.68779451,144.9414577,,,0,Level 0,
8893,Main Rd/Camp Rd,-37.6883758,144.9468849,,,0,Level 0,
8895,Douglas St/Millers Rd,-37.84304712,144.8461243,,,0,Level 0,
8896,Hobbs St/Millers Rd,-37.84140283,144.8463881,,,0,Level 0,
8898,Millers Rd/Mason St,-37.83849848,144.8477225,,,0,Level 0,
8899,Fourth Ave/Mason St,-37.83878009,144.850805,,,0,Level 0,
89,Marie Ave/Collins St,-37.73722179,145.0493565,,,0,Level 0,
890,Morang Dr/Centenary Dr,-37.65524087,145.0620232,,,0,Level 0,
8900,Mills St/Mason St,-37.83929329,144.8557217,,,0,Level 0,
8901,Mason St/McIntosh Rd,-37.83928243,144.8590855,,,0,Level 0,
8902,Mitchell Ave/McIntosh Rd,-37.83794773,144.8615103,,,0,Level 0,
8905,Jubilee St/Maddox Rd,-37.84684777,144.8687764,,,0,Level 0,
8906,Challis St/Jubilee St,-37.84738145,144.8718749,,,0,Level 0,
8907,Challis St/Woods St,-37.84528107,144.873333,,,0,Level 0,
8908,Jack St/Woods St,-37.84544838,144.8751124,,,0,Level 0,
8909,Ford St/Jack St,-37.84428283,144.8764413,,,0,Level 0,
891,Pulford Cres/Centenary Dr,-37.65786581,145.0660131,,,0,Level 0,
8910,Speight St/Jack St,-37.84221635,144.8767847,,,0,Level 0,
8911,Parsons Lane/Monash Ave,-37.85542399,145.3642255,,,0,Level 0,
8912,Ridge Rd/Mt Dandenong Tourist Rd,-37.84716028,145.3603735,,,0,Level 0,
8913,Toorak Rd/Mt Dandenong Tourist Rd,-37.8415853,145.35869,,,0,Level 0,
8914,Summerlea Rd/Mt Dandenong Tourist Rd,-37.83867645,145.3569022,,,0,Level 0,
8915,St Clares Church/Mt Dandenong Tourist Rd,-37.83633857,145.3566359,,,0,Level 0,
8916,Upalong Rd/Mt Dandenong Tourist Rd,-37.8347276,145.3561489,,,0,Level 0,
8917,William Ricketts Sanctuary/Mt Dandenong Tourist Rd,-37.83272214,145.3564547,,,0,Level 0,
8918,Helen Rd/Mt Dandenong Tourist Rd,-37.83083879,145.3603485,,,0,Level 0,
8919,1376 Mt Dandenong Tourist Rd,-37.82920776,145.3597142,,,0,Level 0,
892,Centenary Dr/Redleap Ave,-37.65913941,145.0689388,,,0,Level 0,
8920,Wombat Rd/Mt Dandenong Tourist Rd,-37.82645024,145.3603774,,,0,Level 0,
8921,Falls Rd/Mt Dandenong Tourist Rd,-37.8259253,145.3634568,,,0,Level 0,
8922,Kalorama Park Lookout/Mt Dandenong Tourist Rd,-37.81783404,145.3668278,,,0,Level 0,
8923,Farringdon Rd/Mt Dandenong Tourist Rd,-37.81769033,145.3733747,,,0,Level 0,
8924,Kalorama Oval/Mt Dandenong Tourist Rd,-37.8177817,145.3793484,,,0,Level 0,
8925,Olinda Creek Rd/Mt Dandenong Tourist Rd,-37.81684345,145.3812434,,,0,Level 0,
8926,Childs Rd/Mt Dandenong Tourist Rd,-37.81487952,145.3812977,,,0,Level 0,
8927,Mountain View Rd/Mt Dandenong Tourist Rd,-37.81391936,145.3789785,,,0,Level 0,
8928,Inverness Rd/Mt Dandenong Tourist Rd,-37.81147729,145.380963,,,0,Level 0,
8929,1156 Mount Dandenong Tourist Rd ,-37.81070284,145.3764247,,,0,Level 0,
893,Christie Ave/Redleap Ave,-37.6608651,145.068656,,,0,Level 0,
8930,1068 Mount Dandenong Tourist Rd ,-37.81103272,145.3683408,,,0,Level 0,
8931,1054 Mount Dandenong Tourist Rd ,-37.81259853,145.3636261,,,0,Level 0,
8932,Browns Rd/Mt Dandenong Tourist Rd,-37.81444676,145.359791,,,0,Level 0,
8933,Gibbs Rd/Mt Dandenong Tourist Rd,-37.8151518,145.3567081,,,0,Level 0,
8934,Old Coach Rd/Mt Dandenong Tourist Rd,-37.81413656,145.3511301,,,0,Level 0,
8935,Mercy Place Ret Village/Mt Dandenong Tourist Rd,-37.8130775,145.3488703,,,0,Level 0,
8936,Montrose Town Centre/Mt Dandenong Tourist Rd,-37.81135074,145.3452737,,,0,Level 0,
8937,Montrose Rd/Mt Dandenong Rd,-37.81031195,145.3419004,,,0,Level 0,
8938,Montrose CFA/Mt Dandenong Rd,-37.81102545,145.3400897,,,0,Level 0,
8939,Canterbury Rd/Mt Dandenong Rd,-37.81199079,145.3363307,,,0,Level 0,
894,Elsternwick Station/Horne St,-37.88489601,145.0002914,,,0,Level 0,
8940,Bretby Way/Mt Dandenong Rd,-37.81005773,145.3321938,,,0,Level 0,
8941,Alpine Way/Mt Dandenong Rd,-37.80917014,145.329976,,,0,Level 0,
8942,736 Mt Dandenong Rd,-37.80795863,145.3271635,,,0,Level 0,
8943,Geoffrey Dr/Mt Dandenong Rd,-37.80689509,145.3246204,,,0,Level 0,
8944,St Richards Primary School/Mt Dandenong Rd,-37.80596231,145.3224038,,,0,Level 0,
8945,Cherylnne Cres/Mt Dandenong Rd,-37.80477847,145.3196477,,,0,Level 0,
8946,Glendale Ct/Mt Dandenong Rd,-37.80407107,145.3180736,,,0,Level 0,
8947,Durham Rd/Mt Dandenong Rd,-37.80326098,145.3162519,,,0,Level 0,
8948,Russo Pl/Mt Dandenong Rd,-37.80238382,145.3116377,,,0,Level 0,
8949,Kilsyth Memorial Hall/Mt Dandenong Rd,-37.80196372,145.3087395,,,0,Level 0,
8950,Shelley Ave/Mt Dandenong Rd,-37.80129843,145.303212,,,0,Level 0,
8951,The Oaks/Mt Dandenong Rd,-37.80098558,145.3002661,,,0,Level 0,
8952,Ruskin Ave/Mt Dandenong Rd,-37.8004377,145.2954061,,,0,Level 0,
8953,Gordon St/Mt Dandenong Rd,-37.79996926,145.2910668,,,0,Level 0,
8954,Dorset Rd/Mt Dandenong Rd,-37.79977809,145.2890722,,,0,Level 0,
8955,Norton Rd/Mt Dandenong Rd,-37.79926339,145.285904,,,0,Level 0,
8956,Arndale SC/Mt Dandenong Rd,-37.79900227,145.2834454,,,0,Level 0,
8958,Viola Ave/Ridge Rd,-37.84469905,145.3544956,,,0,Level 0,
8959,Cambridge Rd/Ridge Rd,-37.8410563,145.3530764,,,0,Level 0,
896,Elsternwick Park/Glen Huntly Rd,-37.88382909,144.9963748,,,0,Level 0,
8960,Yarrabee Rd/Ridge Rd,-37.83901556,145.3527923,,,0,Level 0,
8961,Singleton Reserve/Ridge Rd,-37.83545863,145.3497805,,,0,Level 0,
8962,117 Ridge Rd,-37.83329092,145.3507265,,,0,Level 0,
8963,Observatory Rd/Ridge Rd,-37.8313141,145.3530772,,,0,Level 0,
8964,Mt Dandenong Arboretum/Ridge Rd,-37.82878197,145.3556786,,,0,Level 0,
8965,Wombat Rd/Ridge Rd,-37.82481727,145.3583117,,,0,Level 0,
8966,Falls Rd/Ridge Rd,-37.82336252,145.3612752,,,0,Level 0,
8967,Mount Dandenong Tourist Rd/Falls Rd,-37.82571334,145.3637682,,,0,Level 0,
8968,Chandler Park/Chandler Rd,-37.860117,145.2923498,,,0,Level 0,
8969,Bambury St/Albert Ave,-37.85833044,145.2946872,,,0,Level 0,
897,St Kilda St/Glen Huntly Rd,-37.88340719,144.9927705,,,0,Level 0,
8970,Elsie St/Albert Ave,-37.85646596,145.2960032,,,0,Level 0,
8971,Olive Gr/Albert Ave,-37.85419083,145.29759,,,0,Level 0,
8972,Stewart St/Albert Ave,-37.85219329,145.2984315,,,0,Level 0,
8973,Janet St/Albert Ave,-37.84988352,145.2988711,,,0,Level 0,
8974,Lockwoods Rd/Albert Ave,-37.84719619,145.2993761,,,0,Level 0,
8975,Mountain Hwy/Albert Ave,-37.84435553,145.2998732,,,0,Level 0,
8977,Mountain Hwy/Beresford Dr,-37.84690842,145.3037923,,,0,Level 0,
8978,Avington Cres/Beresford Dr,-37.84465891,145.304037,,,0,Level 0,
8979,Colchester Rd/Beresford Dr,-37.84073436,145.3012405,,,0,Level 0,
898,Daley St/Glen Huntly Rd,-37.88310214,144.9902091,,,0,Level 0,
8981,Calmsden St/Eycot St,-37.83730989,145.3018758,,,0,Level 0,
8982,Wilkins St/Drew St,-37.81636632,144.873527,,,0,Level 0,
8983,Bromyard St/Drew St,-37.81619329,144.8719303,,,0,Level 0,
8984,Angliss Reserve/Drew St,-37.81586989,144.8689975,,,0,Level 0,
8985,Roberts St/Adeney St,-37.81675497,144.8681087,,,0,Level 0,
8986,Angliss St/Adeney St,-37.81655891,144.86624,,,0,Level 0,
8987,Stanger St/Adeney St,-37.81624196,144.8636705,,,0,Level 0,
8989,Kidman St/Stanger St,-37.81399945,144.8637465,,,0,Level 0,
899,Elwood Canal/Glen Huntly Rd,-37.88278063,144.9872162,,,0,Level 0,
8990,Stooke St/Kidman St,-37.81325533,144.8654491,,,0,Level 0,
